City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
402,Point Fortin,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
403,Lata,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
404,Kulynychi,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
405,Abalak,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
406,Fernley,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
407,Paamiut,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
408,Sao Filipe,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
409,Tessalit,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
410,Leshukonskoye,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
411,Palmer,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
412,Astoria,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
413,The Valley,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
414,Mount Gambier,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
415,Maceio,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
416,Tazovskiy,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
417,Hamirpur,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
418,Baruun-Urt,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
419,Labutta,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
420,Grand Gaube,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
421,Huangnihe,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
422,Fort Nelson,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
423,Cape Coast,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
424,Pangkalanbuun,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
425,Najran,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
426,Buchanan,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
427,Kabarnet,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
428,Chandler,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
429,Aktau,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
430,Mount Isa,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
431,Coria,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
432,Plettenberg Bay,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
433,Severo-Kurilsk,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
434,Majene,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
435,Waipawa,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
436,Cockburn Town,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
437,Atar,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
438,Goderich,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
439,Kieta,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
440,Jiuquan,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
441,Nikolsk,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
442,Rockland,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
443,Saint-Georges,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
444,Hokitika,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
445,Beppu,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
446,Pingliang,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
447,Ksenyevka,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
448,Vagur,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
449,Baiao,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
450,Rochegda,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
451,Flinders,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
452,Padang,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
453,Yarada,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
454,Pop,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
455,Alta Floresta,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
456,Hanover,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
457,Ambagarh Chauki,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
458,Krasnoselkup,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
459,Labuhan,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
460,Vanavara,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
461,Gari,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
462,Batagay-Alyta,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
463,Big Bend,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
464,Chervishevo,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
465,Opoczno,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
466,Shirokiy,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
467,Roseburg,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
468,Athmallik,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
469,Guayaramerin,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
470,Abdulino,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
471,Nemuro,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
472,Slonim,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
473,Grindavik,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
474,Ridgecrest,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
475,Bad Wildbad,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
476,Waddan,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
477,Tsiroanomandidy,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
478,Matagami,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
479,Clyde River,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
480,Te Anau,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
481,Les Cayes,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
482,Karakendzha,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
483,Revelstoke,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
484,Saleaula,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
485,Makakilo City,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
486,Shiloh,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
487,Hualmay,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
488,Kedrovyy,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
489,Portland,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
490,Mandera,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
491,Omagh,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
492,Corrales,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
493,Sawai Madhopur,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
494,Gallup,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
495,Yanai,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
496,Mizan Teferi,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
497,Jaguey Grande,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
498,Bardiyah,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
499,Mount Darwin,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
500,Kuche,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
501,Ambilobe,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
502,Palabuhanratu,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
503,Geresk,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
504,Pochutla,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
505,Novosineglazovskiy,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
506,Tagusao,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
507,Masaurhi,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
508,Bismarck,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
509,North Platte,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
510,Dongobesh,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
511,Kirgiz-Miyaki,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
512,Anchorage,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
513,Ust-Tsilma,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
514,Poum,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
515,Pafos,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
516,Pacific Grove,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
517,Lady Frere,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
518,Pecos,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
519,Swakopmund,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
520,Port Macquarie,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
521,Port Hawkesbury,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
522,Belomorsk,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
523,Harbour Breton,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
524,Carandai,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
525,Chinsali,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
526,Sitka,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
527,Valparaiso,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
528,Kutum,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
529,Murtino,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
530,Batagay,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
531,Kiunga,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
532,Babanka,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
533,Kaka,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
534,Yar-Sale,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
535,Aflu,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
536,Puerto Del Rosario,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
537,Kayerkan,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
538,Pasighat,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
539,Quisqueya,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
540,Bambanglipuro,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
541,Broken Hill,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
542,Poronaysk,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
543,Praia,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
544,Port-Gentil,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
545,Sapai,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
546,Hovd,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
547,Doka,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
548,Itarema,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
549,Hot Springs,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
550,Juneau,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
551,College,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
552,Severomuysk,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
553,Sorong,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
554,Byron Bay,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
555,Muisne,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
556,Key West,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
557,Kui Buri,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
558,Samarai,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
559,Zaozerne,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
560,Igrim,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
561,Viligili,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
562,Sedelnikovo,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
563,Boende,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
564,Mahibadhoo,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
565,Tateyama,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
566,Almeirim,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
567,Beira,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
568,Holovyne,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
569,Road Town,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
570,Liepaja,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
571,Boffa,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
572,Quirinopolis,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
573,Mayumba,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
574,Nuuk,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
575,Gondar,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
576,Capiibary,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
577,Inongo,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
578,Streator,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
579,Nador,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
580,Swan Hill,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
581,Selma,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
582,Areia Branca,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
583,Mehamn,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
584,Wamba,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
585,Xichang,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
586,Aktash,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
587,Salinas,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
588,Qaqortoq,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
589,Nacozari,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
590,Mora,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
591,Ryotsu,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
592,Gouyave,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
593,Murgab,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
594,Conakry,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
595,Kuli,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
596,Zhezkazgan,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
597,Amazar,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
598,Golfito,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
599,Havelock,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
600,Yomitan,US,2020-10-19 14:13:10,33.03,-115.42,294.15,32,20,0.66
601,Honningsvag,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
602,North Adams,US,2020-10-19 14:13:09,33.03,-115.42,294.15,32,20,0.66
603,Kajaani,US,2020-10-19 14:13:11,33.03,-115.42,294.15,32,20,0.66
